,tract,serial_number,repeat_index,num_people,household_income,num_vehicles
167,200,342898,3,1,<=0,1.0
168,200,342898,4,1,<=0,1.0
169,200,353200,0,1,<=0,0.0
170,200,353286,0,3,100000+,1.0
171,200,353998,0,2,90000-100000,2.0
172,200,353998,1,2,20000-30000,2.0
173,200,359793,0,4+,50000-60000,3.0
174,200,360543,0,1,<=0,2.0
175,200,360543,1,1,<=0,1.0
176,200,360543,2,1,<=0,1.0
177,200,360543,3,1,<=0,1.0
178,200,363520,0,4+,100000+,1.0
179,200,365933,0,2,70000-80000,3.0
180,200,366032,0,3,100000+,3.0
181,200,367122,0,2,100000+,1.0
182,200,367423,0,2,<=0,0.0
183,200,372621,0,4+,80000-90000,5.0
184,200,381196,0,2,60000-70000,1.0
185,200,383209,0,1,<=0,1.0
186,200,392051,0,1,<=0,2.0
187,200,397081,0,3,100000+,3.0
188,200,397941,0,1,<=0,1.0
189,200,401647,0,4+,40000-50000,3.0
190,200,406595,0,2,100000+,2.0
191,200,408712,0,3,100000+,6.0
192,200,413167,0,1,<=0,0.0
193,200,413167,1,1,<=0,1.0
194,200,413167,2,1,<=0,1.0
195,200,421506,0,2,30000-40000,2.0
196,200,421506,1,2,<=0,2.0
197,200,422792,0,2,100000+,3.0
198,200,432248,0,1,<=0,1.0
199,200,432407,0,2,30000-40000,2.0
200,200,439233,0,2,<=0,2.0
201,200,445166,0,1,<=0,0.0
202,200,446354,0,2,<=0,2.0
203,200,450105,0,4+,60000-70000,2.0
204,200,451376,0,2,100000+,2.0
205,200,453888,0,2,<=0,1.0
206,200,453888,1,2,60000-70000,2.0
207,200,453888,2,2,<=0,0.0
208,200,454592,0,2,100000+,2.0
209,200,457690,0,1,<=0,1.0
210,200,458908,0,2,40000-50000,2.0
211,200,464963,0,3,10000-20000,2.0
212,200,471835,0,1,<=0,1.0
213,200,474890,0,2,100000+,2.0
214,200,476053,0,3,10000-20000,3.0
215,200,478596,0,1,<=0,1.0
216,200,485050,0,4+,90000-100000,2.0
217,200,490673,0,1,<=0,2.0
218,200,490673,1,1,<=0,0.0
219,200,490706,0,2,70000-80000,3.0
220,200,493930,0,1,<=0,1.0
221,200,493930,1,1,<=0,1.0
222,200,496589,0,2,60000-70000,4.0
223,200,497543,0,2,<=0,1.0
224,200,499593,0,2,70000-80000,1.0
225,200,502833,0,1,<=0,1.0
226,200,502833,1,1,<=0,1.0
227,200,503319,0,2,<=0,0.0
228,200,504469,0,3,60000-70000,5.0
229,200,505201,0,1,<=0,1.0
230,200,506802,0,2,<=0,1.0
231,200,506802,1,2,40000-50000,1.0
232,200,509129,0,1,<=0,1.0
233,200,509479,0,4+,100000+,2.0
234,200,510319,0,2,100000+,2.0
235,200,512238,0,2,60000-70000,3.0
236,200,512238,1,2,60000-70000,2.0
237,200,513251,0,2,100000+,1.0
238,200,515020,0,1,<=0,1.0
239,200,516133,0,1,<=0,1.0
240,200,516133,1,1,<=0,1.0
241,200,518110,0,4+,100000+,2.0
242,200,519592,0,2,50000-60000,6.0
243,200,521800,0,2,60000-70000,2.0
244,200,525274,0,2,100000+,1.0
245,200,525274,1,2,40000-50000,1.0
246,200,525274,2,2,40000-50000,2.0
247,200,527687,0,2,40000-50000,1.0
248,200,531179,0,2,100000+,0.0
249,200,535887,0,1,<=0,1.0
250,200,539871,0,2,10000-20000,0.0
251,200,545706,0,3,100000+,3.0
252,200,545910,0,3,80000-90000,3.0
253,200,546469,0,2,100000+,1.0
254,200,546469,1,2,50000-60000,4.0
255,200,546469,2,2,<=0,1.0
256,200,546469,3,2,<=0,3.0
257,200,550832,0,2,<=0,2.0
258,200,551921,0,3,70000-80000,4.0
259,200,553457,0,1,<=0,1.0
260,200,560091,0,3,60000-70000,3.0
261,200,563015,0,3,100000+,2.0
262,200,563718,0,2,100000+,1.0
263,200,564818,0,2,70000-80000,3.0
264,200,566353,0,4+,20000-30000,2.0
265,200,566489,0,1,<=0,1.0
266,200,569745,0,3,30000-40000,3.0
267,200,574278,0,3,50000-60000,2.0
268,200,575324,0,2,20000-30000,2.0
269,200,578782,0,1,<=0,1.0
270,200,579627,0,1,<=0,1.0
271,200,581259,0,2,100000+,1.0
272,200,582340,0,1,<=0,0.0
273,200,591402,0,1,<=0,1.0
274,200,591402,1,1,<=0,1.0
275,200,591657,0,1,<=0,1.0
276,200,592066,0,3,90000-100000,2.0
277,200,592629,0,4+,40000-50000,3.0
278,200,593541,0,2,70000-80000,1.0
279,200,595345,0,3,100000+,2.0
280,200,595345,1,3,100000+,3.0
281,200,595345,2,3,<=0,1.0
282,200,599563,0,2,<=0,2.0
283,200,600551,0,2,50000-60000,1.0
284,200,600551,1,2,30000-40000,2.0
285,200,602759,0,1,<=0,1.0
286,200,610626,0,1,<=0,1.0
287,200,612991,0,4+,100000+,3.0
288,200,613880,0,1,<=0,1.0
289,200,614376,0,1,<=0,1.0
290,200,615375,0,1,<=0,1.0
291,200,615441,0,2,100000+,2.0
292,200,615830,0,3,40000-50000,2.0
293,200,619575,0,2,50000-60000,2.0
294,200,619575,1,2,100000+,0.0
295,200,619575,2,2,40000-50000,1.0
296,200,619848,0,1,<=0,1.0
297,200,627512,0,2,50000-60000,2.0
298,200,627512,1,2,100000+,1.0
299,200,628816,0,3,50000-60000,2.0
300,200,634731,0,1,<=0,1.0
301,200,636523,0,1,<=0,1.0
302,200,643309,0,1,<=0,1.0
303,200,643309,1,1,<=0,1.0
304,200,646288,0,1,<=0,1.0
305,200,646288,1,1,<=0,1.0
306,200,652483,0,1,<=0,1.0
307,200,652483,1,1,<=0,1.0
308,200,660577,0,2,90000-100000,0.0
309,200,661565,0,3,100000+,2.0
310,200,662110,0,1,<=0,1.0
311,200,662110,1,1,<=0,1.0
312,200,664681,0,2,100000+,2.0
313,200,668001,0,4+,70000-80000,2.0
314,200,670275,0,2,100000+,0.0
315,200,670723,0,4+,40000-50000,2.0
316,200,672269,0,4+,50000-60000,2.0
317,200,673564,0,2,<=0,1.0
318,200,677684,0,2,10000-20000,1.0
319,200,679484,0,1,<=0,1.0
320,200,679484,1,1,<=0,1.0
321,200,679484,2,1,<=0,1.0
322,200,679484,3,1,<=0,1.0
323,200,680086,0,1,<=0,1.0
324,200,680086,1,1,<=0,1.0
325,200,681611,0,2,<=0,2.0
326,200,684474,0,3,100000+,4.0
327,200,688412,0,2,70000-80000,2.0
328,200,688412,1,2,20000-30000,4.0
329,200,692246,0,2,<=0,0.0
330,200,692530,0,2,40000-50000,1.0
331,200,696446,0,3,100000+,2.0
332,200,699417,0,1,<=0,0.0
333,200,699417,1,1,<=0,1.0
334,200,703796,0,1,<=0,1.0
335,200,704643,0,2,60000-70000,2.0
336,200,704643,1,2,100000+,1.0
337,200,709398,0,1,<=0,1.0
338,200,712309,0,2,100000+,2.0
339,200,712352,0,2,100000+,2.0
340,200,713342,0,4+,10000-20000,2.0
341,200,722943,0,4+,40000-50000,2.0
342,200,725451,0,1,<=0,1.0
343,200,725451,1,1,<=0,1.0
344,200,727405,0,1,<=0,1.0
345,200,727405,1,1,<=0,1.0
346,200,731932,0,3,10000-20000,3.0
347,200,733257,0,2,30000-40000,2.0
348,200,740321,0,1,<=0,1.0
349,200,742056,0,2,100000+,0.0
350,200,745045,0,2,30000-40000,2.0
351,200,745045,1,2,100000+,1.0
352,200,745045,2,2,100000+,2.0
353,200,745045,3,2,60000-70000,1.0
354,200,746694,0,1,<=0,0.0
355,200,748690,0,2,<=0,4.0
356,200,750415,0,2,50000-60000,3.0
357,200,750415,1,2,100000+,2.0
358,200,751289,0,3,60000-70000,4.0
359,200,751289,1,3,100000+,1.0
360,200,751289,2,3,70000-80000,3.0
361,200,751920,0,1,<=0,1.0
362,200,753920,0,2,100000+,1.0
363,200,753937,0,1,<=0,1.0
364,200,755117,0,1,<=0,1.0
365,200,755997,0,1,<=0,1.0
366,200,755997,1,1,<=0,1.0
367,200,756816,0,3,60000-70000,3.0
368,200,757912,0,1,<=0,1.0
369,200,758861,0,4+,50000-60000,5.0
370,200,760764,0,1,<=0,1.0
371,200,760764,1,1,<=0,1.0
372,200,761635,0,2,70000-80000,2.0
373,200,764151,0,2,100000+,2.0
374,200,764151,1,2,90000-100000,2.0
375,200,764449,0,2,30000-40000,2.0
376,200,765007,0,2,100000+,1.0
377,200,765007,1,2,60000-70000,2.0
378,200,765474,0,4+,50000-60000,2.0
379,200,768207,0,4+,100000+,2.0
380,200,768509,0,3,60000-70000,3.0
381,200,768509,1,3,30000-40000,2.0
382,200,769668,0,2,90000-100000,2.0
383,200,770475,0,4+,40000-50000,2.0
384,200,772064,0,3,100000+,3.0
385,200,772064,1,3,90000-100000,6.0
386,200,772064,2,3,70000-80000,3.0
387,200,772064,3,3,100000+,2.0
388,200,772064,4,3,60000-70000,2.0
389,200,773978,0,2,<=0,3.0
390,200,777539,0,1,<=0,1.0
391,200,778215,0,2,50000-60000,1.0
392,200,788967,0,1,<=0,2.0
393,200,789433,0,3,100000+,2.0
394,200,789433,1,3,30000-40000,5.0
395,200,789472,0,2,100000+,2.0
396,200,789472,1,2,<=0,2.0
397,200,789472,2,2,<=0,2.0
398,200,792609,0,1,<=0,1.0
399,200,792609,1,1,<=0,1.0
400,200,793035,0,1,<=0,1.0
401,200,793530,0,2,<=0,3.0
402,200,794179,0,1,<=0,1.0
403,200,794179,1,1,<=0,1.0
404,200,795387,0,1,<=0,3.0
405,200,796614,0,3,100000+,2.0
406,200,796813,0,2,100000+,2.0
407,200,796813,1,2,<=0,2.0
408,200,798385,0,1,<=0,1.0
409,200,800786,0,1,<=0,2.0
410,200,804905,0,1,<=0,1.0
411,200,805196,0,1,<=0,2.0
412,200,811623,0,1,<=0,2.0
413,200,815740,0,1,<=0,1.0
414,200,817574,0,4+,50000-60000,4.0
415,200,817574,1,4+,20000-30000,2.0
416,200,818440,0,1,<=0,2.0
417,200,818440,1,1,<=0,1.0
418,200,818440,2,1,<=0,2.0
419,200,822692,0,1,<=0,1.0
420,200,825652,0,3,100000+,2.0
421,200,831390,0,1,<=0,1.0
422,200,831390,1,1,<=0,1.0
423,200,831956,0,1,<=0,1.0
424,200,832037,0,3,50000-60000,3.0
425,200,834971,0,4+,100000+,1.0
426,200,839179,0,2,20000-30000,2.0
427,200,843903,0,4+,70000-80000,3.0
428,200,844575,0,2,90000-100000,1.0
429,200,847951,0,2,100000+,1.0
430,200,849589,0,3,<=0,2.0
431,200,851814,0,1,<=0,1.0
432,200,863975,0,4+,<=0,1.0
433,200,871496,0,2,100000+,1.0
434,200,871496,1,2,30000-40000,0.0
435,200,871496,2,2,30000-40000,4.0
436,200,871956,0,3,100000+,3.0
437,200,876963,0,2,60000-70000,2.0
438,200,876963,1,2,60000-70000,1.0
439,200,877990,0,4+,<=0,1.0
440,200,878645,0,2,<=0,2.0
441,200,879211,0,1,<=0,2.0
442,200,879211,1,1,<=0,0.0
443,200,881174,0,3,100000+,2.0
444,200,882137,0,1,<=0,1.0
445,200,882137,1,1,<=0,2.0
446,200,887101,0,1,<=0,1.0
447,200,887905,0,4+,90000-100000,2.0
448,200,888393,0,2,100000+,3.0
449,200,888393,1,2,<=0,1.0
450,200,893560,0,2,70000-80000,2.0
451,200,893667,0,3,50000-60000,3.0
452,200,893838,0,2,70000-80000,2.0
453,200,897510,0,4+,100000+,3.0
454,200,898814,0,3,100000+,2.0
455,200,902962,0,2,<=0,3.0
456,200,906069,0,2,<=0,3.0
457,200,909716,0,1,<=0,1.0
458,200,909716,1,1,<=0,0.0
459,200,911674,0,1,<=0,1.0
460,200,911674,1,1,<=0,0.0
461,200,911674,2,1,<=0,1.0
462,200,913677,0,1,<=0,2.0
463,200,913887,0,3,<=0,3.0
464,200,913887,1,3,30000-40000,2.0
465,200,914072,0,1,<=0,1.0
466,200,914522,0,1,<=0,2.0
467,200,918566,0,2,70000-80000,1.0
468,200,920462,0,1,<=0,2.0
469,200,921408,0,2,<=0,1.0
470,200,922290,0,1,<=0,2.0
471,200,922290,1,1,<=0,1.0
472,200,923497,0,3,100000+,2.0
473,200,927634,0,1,<=0,1.0
474,200,929452,0,2,100000+,1.0
475,200,931389,0,2,100000+,3.0
476,200,931902,0,3,<=0,2.0
477,200,931902,1,3,100000+,2.0
478,200,932095,0,2,100000+,1.0
479,200,932095,1,2,<=0,1.0
480,200,937063,0,4+,90000-100000,2.0
481,200,941607,0,1,<=0,2.0
482,200,946389,0,3,100000+,3.0
483,200,946389,1,3,100000+,3.0
484,200,946389,2,3,100000+,2.0
485,200,946389,3,3,90000-100000,2.0
486,200,946389,4,3,70000-80000,2.0
487,200,946389,5,3,60000-70000,3.0
488,200,947792,0,2,<=0,1.0
489,200,948936,0,2,100000+,1.0
490,200,951730,0,4+,20000-30000,2.0
491,200,952327,0,2,40000-50000,0.0
492,200,954121,0,2,70000-80000,2.0
493,200,957037,0,1,<=0,1.0
494,200,957037,1,1,<=0,1.0
495,200,962295,0,2,10000-20000,2.0
496,200,963585,0,2,60000-70000,1.0
497,200,965867,0,2,100000+,1.0
498,200,970131,0,2,50000-60000,1.0
499,200,973740,0,2,<=0,3.0
500,200,973740,1,2,100000+,1.0
501,200,976278,0,1,<=0,1.0
502,200,976743,0,2,<=0,2.0
503,200,984174,0,2,<=0,3.0
504,200,990180,0,1,<=0,1.0
505,200,990805,0,1,<=0,1.0
506,200,994584,0,2,60000-70000,2.0
507,200,995254,0,1,<=0,1.0
508,200,996103,0,2,<=0,2.0
509,200,996103,1,2,30000-40000,1.0
510,200,1009835,0,2,40000-50000,2.0
511,200,1009835,1,2,100000+,2.0
512,200,1010086,0,3,90000-100000,2.0
513,200,1014146,0,2,60000-70000,3.0
514,200,1015901,0,2,<=0,1.0
515,200,1016105,0,1,<=0,1.0
516,200,1016199,0,1,<=0,1.0
517,200,1017922,0,1,<=0,1.0
518,200,1025486,0,1,<=0,1.0
519,200,1025486,1,1,<=0,1.0
520,200,1037358,0,1,<=0,1.0
521,200,1045900,0,1,<=0,0.0
522,200,1045900,1,1,<=0,1.0
523,200,1045900,2,1,<=0,1.0
524,200,1045900,3,1,<=0,1.0
525,200,1045900,4,1,<=0,1.0
526,200,1047626,0,2,70000-80000,2.0
527,200,1047626,1,2,100000+,1.0
528,200,1047626,2,2,100000+,1.0
529,200,1047703,0,3,100000+,2.0
530,200,1048671,0,1,<=0,0.0
531,200,1053912,0,4+,50000-60000,5.0
532,200,1054402,0,3,<=0,3.0
533,200,1056362,0,2,100000+,2.0
534,200,1056362,1,2,70000-80000,2.0
535,200,1057417,0,4+,100000+,1.0
536,200,1062759,0,2,90000-100000,2.0
537,200,1064824,0,3,100000+,3.0
538,200,1068356,0,1,<=0,1.0
539,200,1069540,0,1,<=0,2.0
540,200,1071078,0,2,100000+,3.0
541,200,1076212,0,2,60000-70000,3.0
542,200,1078478,0,2,50000-60000,3.0
543,200,1078747,0,2,80000-90000,2.0
544,200,1078747,1,2,<=0,2.0
545,200,1080597,0,1,<=0,1.0
546,200,1083761,0,1,<=0,1.0
547,200,1083761,1,1,<=0,1.0
548,200,1083761,2,1,<=0,1.0
549,200,1086848,0,2,<=0,2.0
550,200,1086848,1,2,<=0,2.0
551,200,1089088,0,2,30000-40000,2.0
552,200,1093792,0,1,<=0,0.0
553,200,1093792,1,1,<=0,1.0
554,200,1095716,0,2,<=0,0.0
555,200,1095716,1,2,100000+,1.0
556,200,1100132,0,1,<=0,1.0
557,200,1100132,1,1,<=0,0.0
558,200,1100233,0,2,40000-50000,1.0
559,200,1104913,0,1,<=0,1.0
560,200,1104913,1,1,<=0,1.0
561,200,1106982,0,4+,60000-70000,1.0
562,200,1109610,0,1,<=0,1.0
563,200,1110180,0,3,100000+,2.0
564,200,1111361,0,1,<=0,1.0
565,200,1111361,1,1,<=0,1.0
566,200,1112134,0,3,90000-100000,2.0
567,200,1113693,0,3,100000+,3.0
568,200,1113693,1,3,60000-70000,1.0
569,200,1113693,2,3,100000+,3.0
570,200,1113708,0,1,<=0,0.0
571,200,1121413,0,1,<=0,1.0
572,200,1121413,1,1,<=0,1.0
573,200,1121647,0,3,30000-40000,3.0
574,200,1123305,0,2,50000-60000,1.0
575,200,1125489,0,4+,<=0,2.0
576,200,1125818,0,2,50000-60000,2.0
577,200,1132285,0,2,30000-40000,2.0
578,200,1143035,0,1,<=0,1.0
579,200,1145852,0,2,100000+,2.0
580,200,1146559,0,2,60000-70000,0.0
581,200,1150274,0,1,<=0,1.0
582,200,1150274,1,1,<=0,2.0
583,200,1154687,0,3,80000-90000,3.0
584,200,1155809,0,4+,<=0,3.0
585,200,1158527,0,1,<=0,1.0
586,200,1158688,0,1,<=0,1.0
587,200,1158688,1,1,<=0,0.0
588,200,1158770,0,4+,40000-50000,2.0
589,200,1164481,0,3,100000+,3.0
590,200,1167861,0,1,<=0,1.0
591,200,1168253,0,4+,100000+,3.0
592,200,1172553,0,1,<=0,1.0
593,200,1172818,0,2,<=0,2.0
594,200,1184081,0,1,<=0,1.0
595,200,1191161,0,1,<=0,0.0
596,200,1191161,1,1,<=0,3.0
597,200,1195079,0,1,<=0,2.0
598,200,1197343,0,1,<=0,0.0
599,200,1199653,0,2,100000+,1.0
600,200,1203397,0,3,30000-40000,3.0
601,200,1208187,0,3,100000+,2.0
602,200,1208302,0,1,<=0,1.0
603,200,1208302,1,1,<=0,2.0
604,200,1213066,0,4+,40000-50000,4.0
605,200,1215641,0,2,100000+,0.0
606,200,1217311,0,1,<=0,2.0
607,200,1223688,0,1,<=0,1.0
608,200,1225096,0,2,<=0,2.0
609,200,1225096,1,2,100000+,0.0
610,200,1230272,0,1,<=0,1.0
611,200,1230272,1,1,<=0,1.0
612,200,1231180,0,1,<=0,2.0
613,200,1231180,1,1,<=0,1.0
614,200,1232608,0,1,<=0,2.0
615,200,1237056,0,3,100000+,2.0
616,200,1240899,0,3,<=0,2.0
617,200,1242648,0,1,<=0,1.0
618,200,1246212,0,2,100000+,2.0
619,200,1247458,0,4+,50000-60000,1.0
620,200,1249561,0,2,30000-40000,1.0
621,200,1249777,0,2,60000-70000,2.0
622,200,1250932,0,3,90000-100000,2.0
623,200,1256935,0,1,<=0,3.0
624,200,1258943,0,2,<=0,1.0
625,200,1261353,0,2,30000-40000,2.0
626,200,1263661,0,2,100000+,1.0
627,200,1266750,0,2,70000-80000,0.0
628,200,1266750,1,2,<=0,1.0
629,200,1268166,0,2,40000-50000,0.0
630,200,1268652,0,1,<=0,1.0
631,200,1273091,0,2,<=0,3.0
632,200,1273149,0,2,50000-60000,3.0
633,200,1273149,1,2,40000-50000,1.0
634,200,1273149,2,2,<=0,2.0
635,200,1273149,3,2,60000-70000,2.0
636,200,1274954,0,1,<=0,2.0
637,200,1280061,0,2,50000-60000,2.0
638,200,1282753,0,4+,100000+,2.0
639,200,1285918,0,4+,100000+,1.0
640,200,1286190,0,2,<=0,1.0
641,200,1288875,0,3,100000+,1.0
642,200,1289626,0,2,20000-30000,2.0
643,200,1291155,0,1,<=0,0.0
644,200,1292661,0,1,<=0,2.0
645,200,1292661,1,1,<=0,1.0
646,200,1296766,0,3,80000-90000,2.0
647,200,1298736,0,1,<=0,2.0
648,200,1304321,0,2,60000-70000,2.0
649,200,1309407,0,3,<=0,2.0
650,200,1320709,0,1,<=0,1.0
651,200,1320850,0,4+,50000-60000,1.0
652,200,1323032,0,1,<=0,2.0
653,200,1323032,1,1,<=0,1.0
654,200,1323032,2,1,<=0,1.0
655,200,1329167,0,2,100000+,2.0
656,200,1334122,0,4+,0-10000,2.0
657,200,1336211,0,2,100000+,3.0
658,200,1342092,0,4+,100000+,2.0
659,200,1348665,0,1,<=0,1.0
660,200,1351595,0,2,60000-70000,2.0
661,200,1355269,0,1,<=0,1.0
662,200,1369098,0,2,<=0,0.0
663,200,1370488,0,2,100000+,3.0
664,200,1372728,0,1,<=0,2.0
665,200,1375178,0,1,<=0,1.0
666,200,1376268,0,2,50000-60000,1.0
667,200,1386270,0,2,10000-20000,2.0
668,200,1387845,0,4+,20000-30000,1.0
669,200,1392925,0,1,<=0,0.0
670,200,1392925,1,1,<=0,1.0
671,200,1393626,0,1,<=0,1.0
672,200,1399638,0,1,<=0,1.0
673,200,1401315,0,2,100000+,2.0
674,200,1401930,0,1,<=0,1.0
675,200,1413249,0,3,50000-60000,3.0
676,200,1414789,0,4+,60000-70000,4.0
677,200,1415740,0,4+,100000+,1.0
678,200,1423822,0,3,<=0,3.0
679,200,1427676,0,2,<=0,2.0
680,200,1427676,1,2,60000-70000,2.0
681,200,1427676,2,2,60000-70000,3.0
682,200,1429443,0,2,100000+,4.0
683,200,1431302,0,2,40000-50000,2.0
684,200,1432941,0,4+,30000-40000,0.0
685,200,1437957,0,2,90000-100000,2.0
686,200,1446852,0,1,<=0,2.0
687,200,1452913,0,4+,70000-80000,2.0
688,200,1455072,0,1,<=0,0.0
689,200,1456150,0,4+,50000-60000,1.0
690,200,1458465,0,1,<=0,1.0
691,200,1462360,0,2,100000+,2.0
692,200,1462360,1,2,50000-60000,4.0
693,200,1462770,0,1,<=0,0.0
694,200,1467982,0,1,<=0,1.0
695,200,1467982,1,1,<=0,1.0
696,200,1468236,0,1,<=0,2.0
697,200,1468261,0,2,<=0,2.0
698,200,1469909,0,2,40000-50000,2.0
